"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:4XJNiS7xxJLANtR2JLzE2P","Mình Yêu Nhau Nhé Em","spotify:artist:6jh5bV7h4EkOsXKWz8va8W","Nhạc sĩ Hoàng Hưng","spotify:album:24lG6ihUXCf8qExFi5vrXC","Mình Yêu Nhau Nhé Em","spotify:artist:6jh5bV7h4EkOsXKWz8va8W","Nhạc sĩ Hoàng Hưng","2021-09-24","https://i.scdn.co/image/ab67616d0000b273acaf88f297576aa26c180f4f","1","1","324034","https://p.scdn.co/mp3-preview/0818dcd1313debff3091a8f619656cf4fd5f4f37?cid=9950ac751e34487dbbe027c4fd7f8e99","false","1","QZNWQ2144802","","2026-01-27T17:28:01Z"
"spotify:track:1HYzRuWjmS9LXCkdVHi25K","Stay With Me","spotify:artist:6jV25rzTKQ2zMgrqHha1V5, spotify:artist:2FgZrgTMX6Sk0VNcOsEPmm","CHANYEOL, Punch","spotify:album:6Pr1DaOWfT6hEewhZMRyqg","Guardian (Original Television Soundtrack), Pt. 1","spotify:artist:6jV25rzTKQ2zMgrqHha1V5, spotify:artist:2FgZrgTMX6Sk0VNcOsEPmm","CHANYEOL, Punch","2016-12-03","https://i.scdn.co/image/ab67616d0000b2730f5c597bba60a1e0c5364baa","1","1","192441","https://p.scdn.co/mp3-preview/5ba294097cc0e15801c8c1a2a0fc7b2d6c5bf199?cid=9950ac751e34487dbbe027c4fd7f8e99","false","70","KRA491600863","","2026-01-27T17:27:52Z"
"spotify:track:1uRB9bYGCSvLSsF4e65UYj","아로하","spotify:artist:0w3PsroIezW7uRTNxEJLb9","COOL","spotify:album:1zVmfOfaYgVnKPOgy4TZFA","Cool Best","spotify:artist:0w3PsroIezW7uRTNxEJLb9","COOL","2004-04-19","https://i.scdn.co/image/ab67616d0000b2731663625d5541eab978b0de2d","2","13","265379","https://p.scdn.co/mp3-preview/597fde1ac061ce5c0e259d48a6e590af322c3f06?cid=9950ac751e34487dbbe027c4fd7f8e99","false","45","KRB471430210","","2026-01-27T17:27:40Z"
"spotify:track:3NxuezMdSLgt4OwHzBoUhL","Way Back Home","spotify:artist:72nLe76yBFSlP6VBzME358","SHAUN","spotify:album:1NgwpxtZFd1x4DbC74V9bO","Take","spotify:artist:72nLe76yBFSlP6VBzME358","SHAUN","2018-06-27","https://i.scdn.co/image/ab67616d0000b2739bb453695e0776ceb13576f3","1","1","214136","https://p.scdn.co/mp3-preview/b4ff7c9e61b9c243636f287129ac02bec47b3637?cid=9950ac751e34487dbbe027c4fd7f8e99","false","68","KRF221800012","","2026-01-27T17:27:33Z"
"spotify:track:1ZrADntHAYV84R2y1Op3Eg","Bùa Yêu","spotify:artist:5fa13NJjmn2uQ3dxZDi2Ge","Bích Phương","spotify:album:0Eoe4dKMC8JmkCS3grpuat","Dramatic","spotify:artist:5fa13NJjmn2uQ3dxZDi2Ge","Bích Phương","2018-11-21","https://i.scdn.co/image/ab67616d0000b273c169c710d50884f149e49427","1","7","241649","https://p.scdn.co/mp3-preview/30051c44b7120df6db1e6816e39b05c9894d322b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","47","QM7281803558","","2026-01-27T17:26:06Z"
"spotify:track:03OsFs8Qcyzl3cCOcrMALw","竈門炭治郎のうた -OST ver.-","spotify:artist:5SwtzFnHzuWGai6tPOHBeH, spotify:artist:6fRAchGeMqG9ppHP8QBQuk","椎名豪, 中川奈美","spotify:album:2NTJua5Rhkszhg6b99TK78","「鬼滅の刃」竈門炭治郎 立志編 オリジナルサウンドトラック","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2021-05-26","https://i.scdn.co/image/ab67616d0000b27352d9a754c214418dcd80b952","2","10","330426","https://p.scdn.co/mp3-preview/797bb93778362d2e145826c583ec5d6d4b6ba2a0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","60","JPE302100651","","2026-01-27T17:13:06Z"
"spotify:track:5fi0Z2Bj9kRTziW7RCl4yi","Vào Đời","spotify:artist:0IMvyEWySP665zddlejaSm","Quang Vinh","spotify:album:4fpp8FXllQEMAkZBuEkv8O","Vào Đời","spotify:artist:0IMvyEWySP665zddlejaSm","Quang Vinh","2003","https://i.scdn.co/image/ab67616d0000b273e434556212a78f814f4e087c","1","1","255895","","false","14","SGUM72100710","","2026-01-27T17:11:53Z"
"spotify:track:0Ke5K07y69RsuzjQOliUYY","Mây Và Núi - Remix","spotify:artist:1mmFalFg0MfyklLhv2W7hK, spotify:artist:3YwCEaM1uA75y4Iz6FLgRC, spotify:artist:3VkWfwJgAO5qikm4hFccO6, spotify:artist:78tEE3cvrtBq6T3PgRchLE","Nimbia, S.T Sơn Thạch, Mr.A, Sáo Mèo","spotify:album:2doDRG9JfjF0LLqyv72Mya","Mây Và Núi (Remix)","spotify:artist:1mmFalFg0MfyklLhv2W7hK, spotify:artist:78tEE3cvrtBq6T3PgRchLE","Nimbia, Sáo Mèo","2019-09-11","https://i.scdn.co/image/ab67616d0000b273317606bb3fda9372cf12b576","1","1","249600","https://p.scdn.co/mp3-preview/4b253aef49eadedd60b8701d71581ac7f67e078c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","22","FR96X1936586","","2026-01-27T17:11:36Z"
"spotify:track:0tPBIwb0p5mozyF6GZVTUG","Như Ngày Hôm Qua","spotify:artist:5dfZ5uSmzR7VQK0udbAVpf","Sơn Tùng M-TP","spotify:album:1AaxmI2e1HRhbwe9XJGPnT","m-tp M-TP","spotify:artist:5dfZ5uSmzR7VQK0udbAVpf","Sơn Tùng M-TP","2017-04-01","https://i.scdn.co/image/ab67616d0000b273794744c57c9f35db88249842","1","13","222981","","false","55","FR2X41848608","","2026-01-27T16:54:36Z"
"spotify:track:3YXGSpMR27cthwFJfwd5DY","炎","spotify:artist:0blbVefuxOGltDBa00dspv","LiSA","spotify:album:0YOUWQVuRAc2SpGdJJt6xv","LANDER","spotify:artist:0blbVefuxOGltDBa00dspv","LiSA","2022-11-16","https://i.scdn.co/image/ab67616d0000b2730e5d7cf6a2bae12a9a54cdc0","1","7","277003","https://p.scdn.co/mp3-preview/6c6517a29a9b188fe0ff326fe8c4b755d5b8bdea?cid=9950ac751e34487dbbe027c4fd7f8e99","false","58","JPU902002290","","2026-01-27T16:46:13Z"
"spotify:track:4BvuZVf9KyBN3QiPfeI9hw","crossing field","spotify:artist:0blbVefuxOGltDBa00dspv","LiSA","spotify:album:5HFUxDJPT23Q2VN32WPi3c","LANDSPACE","spotify:artist:0blbVefuxOGltDBa00dspv","LiSA","2013-10-30","https://i.scdn.co/image/ab67616d0000b2735f685067786c7e2d1253ecff","1","3","248946","https://p.scdn.co/mp3-preview/b7f7aaea5125e2034f065b9a02dcd859a8a3d0aa?cid=9950ac751e34487dbbe027c4fd7f8e99","false","68","JPE301201741","","2026-01-27T16:46:09Z"
"spotify:track:6ZxPofP51IZY0GOepgf0xQ","紅蓮華","spotify:artist:0blbVefuxOGltDBa00dspv","LiSA","spotify:album:2tRjIwDqbQ1103lcxd4s0q","LEO-NiNE","spotify:artist:0blbVefuxOGltDBa00dspv","LiSA","2018","https://i.scdn.co/image/ab67616d0000b273ca2326bddfc7a30c7dc9e267","1","2","237580","https://p.scdn.co/mp3-preview/b7773cd24bd042643741d01673f5ef2affdfa617?cid=9950ac751e34487dbbe027c4fd7f8e99","false","65","JPU901900905","","2026-01-27T16:46:04Z"
"spotify:track:66ErxW9s4GqxGf7BykNOjr","Mình Yêu Nhau Đi","spotify:artist:5fa13NJjmn2uQ3dxZDi2Ge","Bích Phương","spotify:album:39JEcmtQUZ3LFLCMEEX5XS","Có Khi Nào Rời Xa","spotify:artist:5fa13NJjmn2uQ3dxZDi2Ge","Bích Phương","2015-01-01","https://i.scdn.co/image/ab67616d0000b2732ad3563f1d8c1ecb142a0398","1","20","232362","https://p.scdn.co/mp3-preview/663d1e61680b70bc4c99a33ddcbb06564e428976?cid=9950ac751e34487dbbe027c4fd7f8e99","false","41","QM7281529231","","2026-01-27T16:32:28Z"
"spotify:track:3B8BsHqwDa0mYDq2uSo0DJ","Mãi Mãi Bên Nhau","spotify:artist:3mibIJiduF0MVLLAvHZAxw","Noo Phước Thịnh","spotify:album:0v2o4uUGB3ElQ243YqWRCV","Mãi Mãi Bên Nhau","spotify:artist:3mibIJiduF0MVLLAvHZAxw","Noo Phước Thịnh","2014-10-21","https://i.scdn.co/image/ab67616d0000b27311d007bb1ce7a90032b9e6e0","1","1","268437","https://p.scdn.co/mp3-preview/31a3a5ba7d86a015e53eb29b615da5ac02750c00?cid=9950ac751e34487dbbe027c4fd7f8e99","false","47","VNA0R2000025","","2026-01-27T16:32:07Z"
"spotify:track:0bgJPIvefuRnEU4MNJuJSA","Em Đồng Ý (I Do)","spotify:artist:5FWPIKz9czXWaiNtw45KQs, spotify:artist:3H7pODXycF821OnRyAw2VT","Đức Phúc, 911","spotify:album:1oZsMcVFQcEPyOqfiUgfd2","Em Đồng Ý (I Do)","spotify:artist:5FWPIKz9czXWaiNtw45KQs, spotify:artist:3H7pODXycF821OnRyAw2VT","Đức Phúc, 911","2023-02-09","https://i.scdn.co/image/ab67616d0000b273d277369c07c5106926831846","1","1","203125","https://p.scdn.co/mp3-preview/67564b3ba6ec89068fbbe521213d434762e85e84?cid=9950ac751e34487dbbe027c4fd7f8e99","false","46","VNA0R2300009","","2026-01-27T16:31:50Z"
"spotify:track:5Msoarj5hk9LguTtiIyqug","Ngày Đầu Tiên","spotify:artist:5FWPIKz9czXWaiNtw45KQs","Đức Phúc","spotify:album:2vki9hRAipW0SbK0A0c92W","Ngày Đầu Tiên","spotify:artist:5FWPIKz9czXWaiNtw45KQs","Đức Phúc","2022-02-11","https://i.scdn.co/image/ab67616d0000b27310132207b03cdba6a2d3abc9","1","1","208939","https://p.scdn.co/mp3-preview/d047344c080d93922995622a4d397d7d14d8465a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","53","VNA0R2000485","","2026-01-27T16:31:47Z"
"spotify:track:5YouPnnFSfNJPXgrWZ0P8C","Hơn Cả Yêu","spotify:artist:5FWPIKz9czXWaiNtw45KQs","Đức Phúc","spotify:album:1kMjC7eOxyXackBT3M8JL5","Hơn Cả Yêu","spotify:artist:5FWPIKz9czXWaiNtw45KQs","Đức Phúc","2022-05-05","https://i.scdn.co/image/ab67616d0000b2738c8d5eca24ca9d017ae33267","1","1","256176","https://p.scdn.co/mp3-preview/85d6eea8b44f3804bcb65ebac6a658575b18629b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","50","HKK972213796","","2026-01-27T16:31:46Z"
"spotify:track:5LIX5eaWrIodYg4njrkcRU","Mashup: Thư Pháp, Tiếng Việt, Máu Đỏ Da Vàng, Tôi Yêu","spotify:artist:5amt5wnRc8EmPoBouDo0UG, spotify:artist:5MibVKlWvof8lLAkOaaDmi, spotify:artist:4F5jaYapI8RtTpqwaYs4IF, spotify:artist:7uXCUuu6fSPufd58fU5sET, spotify:artist:5A81GkfzRSHiNQrge5m9gv, spotify:artist:2mpSmbp35mvG7ig3cg1jEj, spotify:artist:5Hc8hQf5TtLt1qoayn3FCm","Mlee, Hồng Nhung, Lệ Quyên, Diệp Lâm Anh, Phương Vy, Diệu Nhi, H'Hen Niê","spotify:album:4pWoSekyOkhmbdiI15032H","Mashup: Thư Pháp, Tiếng Việt, Máu Đỏ Da Vàng, Tôi Yêu","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2024-02-03","https://i.scdn.co/image/ab67616d0000b2735045e1d10e45de395a961592","1","1","370048","","false","23","SGUM72400339","","2026-01-27T16:29:44Z"
"spotify:track:6sKKO1AUYHCfwcjdEYJDlh","Mashup: Lý Ngựa Ô & Ngựa Ô Thương Nhớ","spotify:artist:5amt5wnRc8EmPoBouDo0UG, spotify:artist:5MibVKlWvof8lLAkOaaDmi, spotify:artist:4F5jaYapI8RtTpqwaYs4IF, spotify:artist:2mpSmbp35mvG7ig3cg1jEj, spotify:artist:5Hc8hQf5TtLt1qoayn3FCm","Mlee, Hồng Nhung, Lệ Quyên, Diệu Nhi, H'Hen Niê","spotify:album:1A7nwge3uGuBAyImM7o1MH","Mashup: Lý Ngựa Ô & Ngựa Ô Thương Nhớ","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2024-01-27","https://i.scdn.co/image/ab67616d0000b2739a7ebfd557e89bb032bdff04","1","1","285945","","false","19","SGUM72400252","","2026-01-27T16:29:42Z"
"spotify:track:3vgidi6sYeqSYJXEguU0b5","Mash Up: Tìm Lại Giấc Mơ & Walk Away","spotify:artist:6GHS9xzuPqmM4BRUkvsXXj, spotify:artist:5Ib3D8UtLdYZjhVNWzwfoH, spotify:artist:5ug2q1BzWBfTJzV93QK0R9, spotify:artist:0HjNcRzFHIoXQ8gSoWuluC, spotify:artist:3NckpPMWZSEus6PyV6LoVc, spotify:artist:30qnydcYuxGSEsGcgHQh9u, spotify:artist:4jjlkymytJsQNy5tAXUPeq","Quỳnh Nga, Nguyên Hà, Thanh Ngọc, Đoan Trang, Hương Ly, Hà Kino, Tú Vi","spotify:album:6ezgF0ShvyUlHqu6kizaM9","Mash Up: Tìm Lại Giấc Mơ & Walk Away","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2024-01-20","https://i.scdn.co/image/ab67616d0000b2734d00f260e2a2de214bf5dfe8","1","1","255600","","false","8","SGUM72400192","","2026-01-27T16:29:26Z"
"spotify:track:3tE8XmUPXsz3jNpbUrxRHJ","Mash Up: Tìm Lại & Chưa Bao Giờ","spotify:artist:5amt5wnRc8EmPoBouDo0UG, spotify:artist:4F5jaYapI8RtTpqwaYs4IF, spotify:artist:5MibVKlWvof8lLAkOaaDmi, spotify:artist:7uXCUuu6fSPufd58fU5sET, spotify:artist:5A81GkfzRSHiNQrge5m9gv, spotify:artist:5Hc8hQf5TtLt1qoayn3FCm, spotify:artist:2mpSmbp35mvG7ig3cg1jEj","Mlee, Lệ Quyên, Hồng Nhung, Diệp Lâm Anh, Phương Vy, H'Hen Niê, Diệu Nhi","spotify:album:4SE9ufiFyhzR0QDJqW0Lod","Mash Up: Tìm Lại & Chưa Bao Giờ","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2024-01-20","https://i.scdn.co/image/ab67616d0000b2735cfbba1ab4879d91a0c930b1","1","1","303600","","false","13","SGUM72400189","","2026-01-27T16:29:22Z"
"spotify:track:0ORoiTsf0Qk1BZ5MFFmtgN","Như Một Giấc Mơ - Lynk Lee Version","spotify:artist:7H9jPV9qWyp6V629038aXU","Lynk Lee","spotify:album:1QuZv2zjXXm30A7H7lVgJl","Như Một Giấc Mơ","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2024-01-13","https://i.scdn.co/image/ab67616d0000b2731a59dfaed50a16c9b70416b1","1","3","119612","","false","16","SGUM72400133","","2026-01-27T16:29:15Z"
"spotify:track:2tSzgwD2OTUsGeJYmcOxpj","Mây Và Núi - Hương Ly Version","spotify:artist:3NckpPMWZSEus6PyV6LoVc","Hương Ly","spotify:album:2Bvp0y4m51jdgs7q65Z73A","Mây Và Núi","spotify:artist:3NckpPMWZSEus6PyV6LoVc, spotify:artist:7cmcZaAbbTZIKiqIBJ2ycu, spotify:artist:5amt5wnRc8EmPoBouDo0UG","Hương Ly, Mỹ Linh, Mlee","2024-01-13","https://i.scdn.co/image/ab67616d0000b27323a12cf357cda8825fb87346","1","1","118658","","false","18","SGUM72400128","","2026-01-27T16:28:47Z"
"spotify:track:7lTWTesY1sXVIYjJaCoyIy","Mashup: Hoa Nở Không Màu & Bông Hoa Đẹp Nhất","spotify:artist:3LsIDqxwDjcEKbK3D1IrDk, spotify:artist:5bMwwJZX9bBFAMTbqIHig7, spotify:artist:3Ovt66opVihLuIvPhlceI6, spotify:artist:1XO2u0sx6W0yNLUYZmPPmq, spotify:artist:2mpSmbp35mvG7ig3cg1jEj","Thu Phương, Huyền Baby, Trang Pháp, Ninh Dương Lan Ngọc, Diệu Nhi","spotify:album:7pAK1iJrMvvPfZmjGRjddp","Mashup: Hoa Nở Không Màu & Bông Hoa Đẹp Nhất","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2024-01-06","https://i.scdn.co/image/ab67616d0000b273ac668311f408ffc2ccdc1711","1","1","285260","","false","24","SGUM72400025","","2026-01-27T16:28:43Z"
"spotify:track:5ny8bjTjK3rj3zjqq7SoUd","Vì Sao","spotify:artist:1XO2u0sx6W0yNLUYZmPPmq, spotify:artist:5m8xaSqgiYmwUUzahzgKur, spotify:artist:7H9jPV9qWyp6V629038aXU, spotify:artist:2KUMXzsDcJqXZW0CRh07zP, spotify:artist:5ug2q1BzWBfTJzV93QK0R9","Ninh Dương Lan Ngọc, Khổng Tú Quỳnh, Lynk Lee, Uyên Linh, Thanh Ngọc","spotify:album:5JmsoyoE9XTDHir6N1d6GF","Vì Sao","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2023-12-23","https://i.scdn.co/image/ab67616d0000b273f895adeb738c372661c63707","1","1","285333","","false","17","SGUM72301791","","2026-01-27T16:28:32Z"
"spotify:track:7fwUkkHhO3I21UiR0fOLr7","Mash-up: Ước Gì & Mua Phi Trường","spotify:artist:5amt5wnRc8EmPoBouDo0UG, spotify:artist:4F5jaYapI8RtTpqwaYs4IF, spotify:artist:5MibVKlWvof8lLAkOaaDmi, spotify:artist:5bMwwJZX9bBFAMTbqIHig7, spotify:artist:3Ovt66opVihLuIvPhlceI6","Mlee, Lệ Quyên, Hồng Nhung, Huyền Baby, Trang Pháp","spotify:album:1NDp9KtR8nzrqZChA7aALL","Mash-up: Ước Gì & Mua Phi Trường","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2023-12-23","https://i.scdn.co/image/ab67616d0000b2735f1d58c5d004ba1a0e1fa2a4","1","1","302000","","false","19","SGUM72301792","","2026-01-27T16:28:30Z"
"spotify:track:4zTobLX42TEAEnOCQdYEBr","Màu Hồng Chủ Nhật","spotify:artist:2mpSmbp35mvG7ig3cg1jEj, spotify:artist:3O2B9tOvAuttGQSOlRvszy, spotify:artist:1vuXGfUQ15YoFnM2V49rF5, spotify:artist:5A81GkfzRSHiNQrge5m9gv, spotify:artist:5Hc8hQf5TtLt1qoayn3FCm","Diệu Nhi, Lưu Hương Giang, Giang Hồng Ngọc, Phương Vy, H'Hen Niê","spotify:album:395SP8MX3IYOPg9yFYezy2","Màu Hồng Chủ Nhật","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2023-12-23","https://i.scdn.co/image/ab67616d0000b273f459a9c201c1aa70383fb105","1","1","243381","","false","11","SGUM72301790","","2026-01-27T16:28:25Z"
"spotify:track:73MePCkwXsU7W7TOw2xfvQ","Hai Đứa Trẻ","spotify:artist:7uXCUuu6fSPufd58fU5sET, spotify:artist:3NckpPMWZSEus6PyV6LoVc, spotify:artist:3LsIDqxwDjcEKbK3D1IrDk, spotify:artist:0HjNcRzFHIoXQ8gSoWuluC, spotify:artist:7cmcZaAbbTZIKiqIBJ2ycu","Diệp Lâm Anh, Hương Ly, Thu Phương, Đoan Trang, Mỹ Linh","spotify:album:5N6QnC7miaAQ90OGISz8xy","Chị Đẹp Đạp Gió Rẽ Sóng - Công Diễn 3","spotify:artist:4DNLpoezq6CHCbbp0JmmHa","Chị Đẹp Đạp Gió Rẽ Sóng","2024-07-17","https://i.scdn.co/image/ab67616d0000b2732f445657aa40eaee3bd02a91","1","1","258857","","false","13","SGUM72301789","","2026-01-27T16:28:23Z"
"spotify:track:68Ulnxw15JlfmmWlTSzMip","Mashup Tình Bạn Diệu Kỳ & Cún Yêu","spotify:artist:5Hc8hQf5TtLt1qoayn3FCm, spotify:artist:3O2B9tOvAuttGQSOlRvszy, spotify:artist:5m8xaSqgiYmwUUzahzgKur, spotify:artist:0uV9wXh91Nuk5YHYqlkVup, spotify:artist:3xjr9IBA71Wrh7muuqpfJF","H'Hen Niê, Lưu Hương Giang, Khổng Tú Quỳnh, Phạm Lịch, Phuong Uyen","spotify:album:3b7aiNomYyZEp5Kyf1SsPS","Mashup Tình Bạn Diệu Kỳ & Cún Yêu","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2023-12-09","https://i.scdn.co/image/ab67616d0000b273de55301180ce0e91da537862","1","1","199480","","false","11","SGUM72301699","","2026-01-27T16:28:21Z"
"spotify:track:0qyzuMXTFETMWuZ7cbn77L","Đưa Em Về Nhà","spotify:artist:7cmcZaAbbTZIKiqIBJ2ycu, spotify:artist:2mpSmbp35mvG7ig3cg1jEj, spotify:artist:5m8xaSqgiYmwUUzahzgKur, spotify:artist:6aAx88QOpRONzOTP1EJQz0, spotify:artist:5Ib3D8UtLdYZjhVNWzwfoH","Mỹ Linh, Diệu Nhi, Khổng Tú Quỳnh, Vân Hugo, Nguyên Hà","spotify:album:6pSF9uUx0olbDEyUEC4PsE","Đưa Em Về Nhà","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2023-12-02","https://i.scdn.co/image/ab67616d0000b273f593f7d3b7de1ef972c743e3","1","1","219789","","false","9","SGUM72301680","","2026-01-27T16:28:17Z"
"spotify:track:3aHS2dHdu57Wra5FmUM2xy","Răng Khôn - Live","spotify:artist:3LsIDqxwDjcEKbK3D1IrDk, spotify:artist:0uV9wXh91Nuk5YHYqlkVup, spotify:artist:2KUMXzsDcJqXZW0CRh07zP","Thu Phương, Phạm Lịch, Uyên Linh","spotify:album:3Hr9QflpdADwfZ5vrn36lH","Răng Khôn (Live)","spotify:artist:3LsIDqxwDjcEKbK3D1IrDk, spotify:artist:2KUMXzsDcJqXZW0CRh07zP, spotify:artist:0uV9wXh91Nuk5YHYqlkVup","Thu Phương, Uyên Linh, Phạm Lịch","2023-12-02","https://i.scdn.co/image/ab67616d0000b2737e751b758c11142d231dd3f6","1","1","245000","","false","24","SGUM72301681","","2026-01-27T16:28:15Z"
"spotify:track:3Q0AoCBe0yrrq7WGHzclwM","Nếu Anh Đi","spotify:artist:5MibVKlWvof8lLAkOaaDmi, spotify:artist:1XO2u0sx6W0yNLUYZmPPmq, spotify:artist:7H9jPV9qWyp6V629038aXU","Hồng Nhung, Ninh Dương Lan Ngọc, Lynk Lee","spotify:album:1DU8mnMMTxQQNajMqy6vAR","Nếu Anh Đi","spotify:artist:5MibVKlWvof8lLAkOaaDmi, spotify:artist:1XO2u0sx6W0yNLUYZmPPmq, spotify:artist:7H9jPV9qWyp6V629038aXU","Hồng Nhung, Ninh Dương Lan Ngọc, Lynk Lee","2023-12-02","https://i.scdn.co/image/ab67616d0000b27302c6829348527bb7e5545183","1","1","254876","","false","23","SGUM72301682","","2026-01-27T16:28:12Z"
"spotify:track:74WCEdWbz91V1xIu82zeFI","Lười Yêu","spotify:artist:4fCHhderLwLacsIOIKgu3J","Bảo Anh","spotify:album:1x8bSqXd1jGECCrEkhNHzO","Chị Đẹp Đạp Gió Rẽ Sóng - Tập 3","spotify:artist:4DNLpoezq6CHCbbp0JmmHa","Chị Đẹp Đạp Gió Rẽ Sóng","2024-07-17","https://i.scdn.co/image/ab67616d0000b2730beb05da09e68c5598eda807","1","8","129272","","false","7","SGUM72301567","","2026-01-27T16:28:07Z"
"spotify:track:6ayZWt2oLOLVJiutLsLCbd","Chờ Người Nơi Ấy","spotify:artist:2KUMXzsDcJqXZW0CRh07zP","Uyên Linh","spotify:album:1x8bSqXd1jGECCrEkhNHzO","Chị Đẹp Đạp Gió Rẽ Sóng - Tập 3","spotify:artist:4DNLpoezq6CHCbbp0JmmHa","Chị Đẹp Đạp Gió Rẽ Sóng","2024-07-17","https://i.scdn.co/image/ab67616d0000b2730beb05da09e68c5598eda807","1","7","125348","","false","22","SGUM72301566","","2026-01-27T16:28:04Z"
"spotify:track:1P6IjqVqS6R0zn3kTrn24V","Đừng Ngoảnh Lại","spotify:artist:3O2B9tOvAuttGQSOlRvszy","Lưu Hương Giang","spotify:album:1x8bSqXd1jGECCrEkhNHzO","Chị Đẹp Đạp Gió Rẽ Sóng - Tập 3","spotify:artist:4DNLpoezq6CHCbbp0JmmHa","Chị Đẹp Đạp Gió Rẽ Sóng","2024-07-17","https://i.scdn.co/image/ab67616d0000b2730beb05da09e68c5598eda807","1","4","129600","","false","7","SGUM72301563","","2026-01-27T16:27:58Z"
"spotify:track:7w84MfDUlZnyMJ7d3ZMYVy","2 Phút Hơn","spotify:artist:5bMwwJZX9bBFAMTbqIHig7","Huyền Baby","spotify:album:1x8bSqXd1jGECCrEkhNHzO","Chị Đẹp Đạp Gió Rẽ Sóng - Tập 3","spotify:artist:4DNLpoezq6CHCbbp0JmmHa","Chị Đẹp Đạp Gió Rẽ Sóng","2024-07-17","https://i.scdn.co/image/ab67616d0000b2730beb05da09e68c5598eda807","1","3","104309","","false","11","SGUM72301562","","2026-01-27T16:27:56Z"
"spotify:track:1xayFtaUcXGDzCI15rRhby","Nhắm Mắt Thấy Mùa Hè","spotify:artist:5Ib3D8UtLdYZjhVNWzwfoH","Nguyên Hà","spotify:album:1x8bSqXd1jGECCrEkhNHzO","Chị Đẹp Đạp Gió Rẽ Sóng - Tập 3","spotify:artist:4DNLpoezq6CHCbbp0JmmHa","Chị Đẹp Đạp Gió Rẽ Sóng","2024-07-17","https://i.scdn.co/image/ab67616d0000b2730beb05da09e68c5598eda807","1","2","94363","","false","21","SGUM72301561","","2026-01-27T16:27:52Z"
"spotify:track:4O2Pm11SdxnhcfWlRVZp6a","Lạnh","spotify:artist:5m8xaSqgiYmwUUzahzgKur","Khổng Tú Quỳnh","spotify:album:1x8bSqXd1jGECCrEkhNHzO","Chị Đẹp Đạp Gió Rẽ Sóng - Tập 3","spotify:artist:4DNLpoezq6CHCbbp0JmmHa","Chị Đẹp Đạp Gió Rẽ Sóng","2024-07-17","https://i.scdn.co/image/ab67616d0000b2730beb05da09e68c5598eda807","1","1","92240","","false","21","SGUM72301560","","2026-01-27T16:27:49Z"
"spotify:track:4245m5B5XcZmsPXCGYMTWg","Thế Thái","spotify:artist:3NckpPMWZSEus6PyV6LoVc","Hương Ly","spotify:album:0v8tBWyDXYDWIkHTNPG9P5","Chị Đẹp Đạp Gió Rẽ Sóng - Tập 2","spotify:artist:4DNLpoezq6CHCbbp0JmmHa","Chị Đẹp Đạp Gió Rẽ Sóng","2024-07-17","https://i.scdn.co/image/ab67616d0000b2731c20aa7d296e1613e9ef73b4","1","12","121182","","false","13","SGUM72301519","","2026-01-27T16:27:47Z"
"spotify:track:0XPsOSYzDJZJArevQNm2AR","Speechless (Full)","spotify:artist:2Zi3RrdQqk63Xj0914STkS","Naomi Scott","spotify:album:4WGcPCflN9FNccSu7tE9iS","Aladdin (Original Motion Picture Soundtrack)","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2019-05-22","https://i.scdn.co/image/ab67616d0000b2739986d69836eac008a927b032","1","12","208800","","false","68","USWD11993077","","2026-01-26T16:58:42Z"
"spotify:track:3VLkCzrhrfhlcdgZS2dHlT","初日","spotify:artist:01wau5CL3Z1vfJJWkzBkqg","AKB48","spotify:album:0fzoZXO9nMN0IelclT1JaG","神曲たち","spotify:artist:01wau5CL3Z1vfJJWkzBkqg","AKB48","2010-04-07","https://i.scdn.co/image/ab67616d0000b273d9f3fa009f2cf7ac8b30e253","1","4","229533","https://p.scdn.co/mp3-preview/217de154e089f2aff94011a91c3e636d24cc89a2?cid=9950ac751e34487dbbe027c4fd7f8e99","false","36","JPKI00912382","","2026-01-25T17:01:01Z"
